número de nodos,total de operações
9836,1694297096
9837,1694641509
9838,1694985962
9839,1695330445
9840,1695674968
9841,1696019521
9842,1696364114
9843,1696708737
9844,1697053400
9845,1697398093
9846,1697742826
9847,1698087589
9848,1698432392
9849,1698777225
9850,1699122098
9851,1699467001
9852,1699811944
9853,1700156917
9854,1700501930
9855,1700846973
9856,1701192056
9857,1701537169
9858,1701882322
9859,1702227505
9860,1702572728
9861,1702917981
9862,1703263274
9863,1703608597
9864,1703953960
9865,1704299353
9866,1704644786
9867,1704990249
9868,1705335752
9869,1705681285
9870,1706026858
9871,1706372461
9872,1706718104
9873,1707063777
9874,1707409490
9875,1707755233
9876,1708101016
9877,1708446829
9878,1708792682
9879,1709138565
9880,1709484488
9881,1709830441
9882,1710176434
9883,1710522457
9884,1710868520
9885,1711214613
9886,1711560746
9887,1711906909
9888,1712253112
9889,1712599345
9890,1712945618
9891,1713291921
9892,1713638264
9893,1713984637
9894,1714331050
9895,1714677493
9896,1715023976
9897,1715370489
9898,1715717042
9899,1716063625
9900,1716410248
9901,1716756901
9902,1717103594
9903,1717450317
9904,1717797080
9905,1718143873
9906,1718490706
9907,1718837569
9908,1719184472
9909,1719531405
9910,1719878378
9911,1720225381
9912,1720572424
9913,1720919497
9914,1721266610
9915,1721613753
9916,1721960936
9917,1722308149
9918,1722655402
9919,1723002685
9920,1723350008
9921,1723697361
9922,1724044754
9923,1724392177
9924,1724739640
9925,1725087133
9926,1725434666
9927,1725782229
9928,1726129832
9929,1726477465
9930,1726825138
9931,1727172841
9932,1727520584
9933,1727868357
9934,1728216170
9935,1728564013
9936,1728911896
9937,1729259809
9938,1729607762
9939,1729955745
9940,1730303768
9941,1730651821
9942,1730999914
9943,1731348037
9944,1731696200
9945,1732044393
9946,1732392626
9947,1732740889
9948,1733089192
9949,1733437525
9950,1733785898
9951,1734134301
9952,1734482744
9953,1734831217
9954,1735179730
9955,1735528273
9956,1735876856
9957,1736225469
9958,1736574122
9959,1736922805
9960,1737271528
9961,1737620281
9962,1737969074
9963,1738317897
9964,1738666760
9965,1739015653
9966,1739364586
9967,1739713549
9968,1740062552
9969,1740411585
9970,1740760658
9971,1741109761
9972,1741458904
9973,1741808077
9974,1742157290
9975,1742506533
9976,1742855816
9977,1743205129
9978,1743554482
9979,1743903865
9980,1744253288
9981,1744602741
9982,1744952234
9983,1745301757
9984,1745651320
9985,1746000913
9986,1746350546
9987,1746700209
9988,1747049912
9989,1747399645
9990,1747749418
9991,1748099221
9992,1748449064
9993,1748798937
9994,1749148850
9995,1749498793
9996,1749848776
9997,1750198789
9998,1750548842
9999,1750898925
